Date,Post ID,Network,Post Type,Content Type,Profile,Sent by,Link,Post,Linked Content,Impressions,Organic Impressions,Potential Reach,Engagement Rate (per Impression),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Other Post Clicks,Post Clicks (All),Post Media Clicks,Post Hashtag Clicks,Post Detail Expand Clicks,Profile Clicks,Other Engagements,App Engagements,App Install Attempts,App Opens,Follows from Post,Unfollows from Post,bit.ly Link Clicks,Video Views,Media Views,Tags
10/31/2022 1:54 pm,1587065358204211200,Twitter,Tweet,Photo,'@StanbicIBTC,Blessing Ubah,https://twitter.com/StanbicIBTC/status/1587065358204211200,"With collaboration and trusted partners, any business can reach its desired potential.
We can be your business partner at all levels.
Visit https://t.co/uZIEZzxZMR choose Stanbic IBTC as your growth partner today​
#GoForGrowth​
#ITCANBE https://t.co/0B47zfGj0P","https://bit.ly/StanbicIBTCBCCThematicCampaignto, https://twitter.com/StanbicIBTC/status/1587065358204211200/photo/1","1,180","1,180","329,571",3.9%,46,5,5,8.0,0,0.25%,3.0,30,33,2,0.0,25,3.0,0,0.0,0.0,0.0,0.0,0.0,,,2,"BCC, BCC Thematic Campaign"
10/31/2022 8:00 am,1586976278267105280,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1586976278267105280,"Do not underrate a savings habit against the rainy days. 
Start today by saving N10,000 in a new or existing Stanbic IBTC savings account or @easewallet and you might be a winner in our Reward4Saving promo!

#WorldSavingsDay
#Reward4Saving
#ITCANBE https://t.co/X3DGGPYSQv",https://twitter.com/StanbicIBTC/status/1586976278267105280/photo/1,"1,857","1,857","330,975",4.15%,77,13,13,16.0,2,,,46,46,8,2.0,20,16.0,0,0.0,0.0,0.0,0.0,0.0,,,8,"CHNW Mass Retail, Reward4Saving"
10/30/2022 3:00 pm,1586719591765626880,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1586719591765626880,"Get covered with a Stanbic IBTC Life Insurance plan today.​
To get started, send an email to insure@stanbicibtc.com or call 01 270 6801.​

#GoForLife​ 
#ITCANBE https://t.co/KdJOfeeyPp",https://twitter.com/StanbicIBTC/status/1586719591765626880/photo/1,"1,149","1,149","333,848",2.18%,25,6,6,5.0,1,0.09%,1.0,12,13,5,0.0,5,2.0,0,0.0,0.0,0.0,0.0,0.0,,,5,Insurance Limited Posts
10/30/2022 10:00 am,1586644085510737921,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1586644085510737921,"You can now listen to the #BlueTalks podcast everywhere you enjoy your podcasts 😎 
#ITCANBE https://t.co/yE4IZ3vsc1",https://twitter.com/StanbicIBTC/status/1586644085510737921/photo/1,"2,793","2,793","334,002",1.29%,36,8,8,2.0,3,,,23,23,7,0.0,12,4.0,0,0.0,0.0,0.0,0.0,0.0,,,7,
10/29/2022 6:12 pm,1586405574828326913,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1586405574828326913,"‘Borrow borrow’ no dey shine! 
Safeguard your health and your dignity. 
Get the Stanbic IBTC mobile app and log in to the @easewallet module to access healthcare with as low as N600 monthly. Download here:
Android: https://t.co/EPUQPCiht1
iOS: https://t.co/vLKBZLF4Sg
#ITCANBE https://t.co/Yic0EYtu54","https://play.google.com/store/apps/details?id=com.stanbicibtc.mobile&hl=en&gl=US, https://apps.apple.com/us/app/stanbic-ibtc-mobile-app/id1167007240?platform=iphone, https://twitter.com/StanbicIBTC/status/1586405574828326913/photo/1","1,314","1,314","333,502",3.42%,45,7,7,10.0,1,0.68%,9.0,18,27,6,1.0,8,3.0,0,0.0,0.0,0.0,0.0,0.0,,,6,"CHNW Mass Retail, Wella Health"
10/29/2022 3:00 pm,1586357324138090497,Twitter,Tweet,Video,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1586357324138090497,"#Throwback to when we walked #Together4ALimb to create awareness for children living with limb loss. 
You too can make it a date with us, this year, by completing a 36KM walk in six days 💪 
Watch this space for more…
#ITCANBE https://t.co/HxdNnRtjk8",https://twitter.com/StanbicIBTC/status/1586357324138090497/video/1,"1,009","1,009","330,767",2.28%,23,8,8,2.0,1,,,12,12,8,0.0,2,2.0,0,0.0,0.0,0.0,0.0,0.0,,135,135,Together4ALimb
10/29/2022 11:46 am,1586308601370775559,Twitter,Tweet,Text,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1586308601370775559,"The Central Bank of Nigeria (CBN) has announced that effective 31 January 2023, applicable currencies in circulation shall cease to be legal tenders accepted in the Federal Republic of Nigeria. In it's place, a new currency will go into circulation from 15 December 2022.",,"8,654","8,654","341,837",9%,779,115,115,26.0,47,0.03%,3.0,582,585,4,,529,49.0,6,0.0,0.0,0.0,6.0,0.0,,1,4,
10/29/2022 9:00 am,1586266603024531456,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1586266603024531456,"To learn more about our environmental and social performance in 2022, visit https://t.co/4UctFGerM3 and click on ‘Sustainability Saturday’  to read our Sustainability report.​
#SustainabilitywithStanbicIBTC
​#ITCANBE https://t.co/thAFgaHkG5","https://linktr.ee/StanbicIBTC, https://twitter.com/StanbicIBTC/status/1586266603024531456/photo/1",876,876,"330,746",1.6%,14,6,6,2.0,1,0.23%,2.0,3,5,0,1.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,,,0,
10/28/2022 6:00 pm,1586040132494311430,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1586040132494311430,"To be street smart is to protect your account. There are few things in life you can only share, but not something that links to your bank account. 

#ITCANBE https://t.co/6nR5TfmUPJ",https://twitter.com/StanbicIBTC/status/1586040132494311430/photo/1,"1,374","1,374","331,056",2.55%,35,7,7,9.0,2,,,17,17,13,0.0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,,,13,
10/28/2022 2:03 pm,1585980505081909248,Twitter,Tweet,Link,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1585980505081909248,See Yourself in Cyber Webinar https://t.co/lNlUjZEEGF,https://twitter.com/i/broadcasts/1YqKDomMBkExV,"1,909","1,909","331,530",2.88%,55,6,6,5.0,4,1.2%,23.0,17,40,,,15,2.0,0,0.0,0.0,0.0,0.0,0.0,,,,
10/28/2022 1:26 pm,1585971160432496641,Twitter,Tweet,Photo,'@StanbicIBTC,Blessing Ubah,https://twitter.com/StanbicIBTC/status/1585971160432496641,"Learn more about cyber security to stay ahead of your online game!
Join our #BlueTalks webinar in few minutes as we discuss how you can see yourself in cyber online.​

VENUE: YouTube, Facebook, Twitter and LinkedIn​

#ITCANBE https://t.co/VERYU7EzSj",https://twitter.com/StanbicIBTC/status/1585971160432496641/photo/1,897,897,"329,589",2.23%,20,7,7,1.0,1,,,11,11,8,1.0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,,,8,
10/28/2022 1:00 pm,1585964634619641857,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1585964634619641857,"You can plan today by setting up an Education Trust Fund to help meet your children’s needs. 
Send an email to SITLAgency@stanbicibtc.com or call 01 270 6800 to get started.
#ITCANBE https://t.co/cVGe9bzwbz",https://twitter.com/StanbicIBTC/status/1585964634619641857/photo/1,746,746,"329,399",1.21%,9,2,2,1.0,0,,,6,6,2,0.0,2,2.0,0,0.0,0.0,0.0,0.0,0.0,,,2,"Trustees Posts, Weekly Wealth Posts"
10/28/2022 9:00 am,1585904220548603904,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1585904220548603904,"You can open a Stanbic IBTC Stockbroking account via our website. Follow these easy steps to try it out. 
#ITCANBE https://t.co/qeTEdqZrAM",https://twitter.com/StanbicIBTC/status/1585904220548603904/photo/1,830,830,"329,382",3.49%,29,9,9,0.0,0,,,20,20,12,0.0,3,5.0,0,0.0,0.0,0.0,0.0,0.0,,,12,CHNW Mass Retail
10/27/2022 5:46 pm,1585674188869832709,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1585674188869832709,"Learn more about cyber security to stay ahead of the game! ​
Join our #BlueTalks webinar tomorrow as we discuss how you can see yourself in cyber.
VENUE: YouTube, Facebook, Twitter and LinkedIn​
#ITCANBE https://t.co/YLsjOGrsUu",https://twitter.com/StanbicIBTC/status/1585674188869832709/photo/1,916,916,"330,685",3.71%,34,3,3,3.0,1,,,27,27,13,0.0,13,1.0,0,0.0,0.0,0.0,0.0,0.0,,,13,
10/27/2022 1:00 pm,1585602228945027072,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1585602228945027072,"New to the stock market?​ Let’s show you how to get started.
Send an email to StartWithZero@stanbicibtc.com today.
#ITCANBE https://t.co/HCi6em8gi7",https://twitter.com/StanbicIBTC/status/1585602228945027072/photo/1,"1,514","1,514","330,867",3.96%,60,17,17,3.0,2,,,38,38,14,1.0,19,4.0,0,0.0,0.0,0.0,0.0,0.0,,,14,CIB Posts
10/27/2022 8:00 am,1585526725055750144,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1585526725055750144,"We work 24/7 so you don’t have to. Click  https://t.co/8ugZsB99zc to build an extraordinary future with us today. 

#ITCANBE
#GoForAnExtraordinaryFuture https://t.co/Vqeb9AfHia","https://bit.ly/MakeExtraordinaryHappen, https://twitter.com/StanbicIBTC/status/1585526725055750144/photo/1",891,891,"330,659",3.37%,30,5,5,4.0,1,0.22%,2.0,18,20,5,0.0,11,2.0,0,0.0,0.0,0.0,0.0,0.0,,,5,"Pension Extraordinary Campaign, Weekly Wealth Posts"
10/26/2022 10:14 pm,1585379465936637952,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1585379465936637952,"Join Kehinde Giwa at Nigeria Fintech Week 2022, as he speaks on “Winning Strategies”. 
You can join via this link - https://t.co/PnuGj6CDBc
#ITCANBE https://t.co/55vNkSmx1V","https://bit.ly/NigeriaFintechWeek2022, https://twitter.com/StanbicIBTC/status/1585379465936637952/photo/1","1,012","1,012","330,608",4.15%,42,9,9,5.0,1,0.2%,2.0,25,27,8,0.0,14,3.0,0,0.0,0.0,0.0,0.0,0.0,,,8,
10/26/2022 6:00 pm,1585315375348080641,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1585315375348080641,"We are back with the Stanbic IBTC University Scholarship for the year 2022! Almost 200 students have benefited from the initiative. 
Apply now at https://t.co/1tmAq3jMSE 
#StanbicIBTCScholarship
#ITCANBE https://t.co/maQLE7hUB8","https://www.stanbicibtc.com/nigeriaholdings/our-sponsorships/stanbic-ibtc-university-scholarship, https://twitter.com/StanbicIBTC/status/1585315375348080641/photo/1","1,118","1,118","331,354",6.08%,68,11,11,1.0,3,2.06%,23.0,30,53,12,8.0,6,4.0,0,0.0,0.0,0.0,0.0,0.0,,,12,Stanbic IBTC University Scholarship
10/26/2022 3:09 pm,1585272522022469632,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1585272522022469632,"We work 24/7 so you don’t have to. 
Click https://t.co/8ugZsB99zc to get build that extraordinary future with us today. 

#ITCANBE
#GoForAnExtraordinaryFuture https://t.co/EUkiSEIESu","https://bit.ly/MakeExtraordinaryHappen, https://twitter.com/StanbicIBTC/status/1585272522022469632/photo/1",576,576,"330,628",2.26%,13,4,4,3.0,1,0%,0.0,5,5,1,0.0,3,1.0,0,0.0,0.0,0.0,0.0,0.0,,,1,"Pension Extraordinary Campaign, Weekly Wealth Posts"
10/26/2022 12:00 pm,1585224746379235328,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1585224746379235328,"Protecting yourself online starts with safeguarding your passwords and your use of it. 
#SeeYourselfInCyber
#ITCANBE https://t.co/QXoSoz8rMn",https://twitter.com/StanbicIBTC/status/1585224746379235328/photo/1,"1,011","1,011","330,606",3.56%,36,6,6,4.0,1,,,25,25,4,0.0,16,5.0,0,0.0,0.0,0.0,0.0,0.0,,,4,
10/26/2022 9:08 am,1585181446456606720,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1585181446456606720,"Don’t want to handle cash all the time? Give your customers a smarter way to pay you, using your unique NIBSS NQR code.​
Visit https://t.co/b8hWnxK9PJ to get started.​
#ITCANBE https://t.co/oHkbic2wNU","https://bit.ly/StanbicIBTCNIBBSNQRCode, https://twitter.com/StanbicIBTC/status/1585181446456606720/photo/1",918,918,"330,583",2.18%,20,5,5,5.0,1,0.22%,2.0,7,9,5,0.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,,,5,BCC
10/26/2022 9:02 am,1585180103595655171,Twitter,Tweet,Photo,'@StanbicIBTC,Blessing Ubah,https://twitter.com/StanbicIBTC/status/1585180103595655171,"What are you doing today to positively impact the well-being of mother earth?
Join us as we promote a sustainable earth in the Stanbic IBTC Sustainability Week.
Visit this link to join the session - https://t.co/OaNfqBcGjn
#ITCANBE https://t.co/UmAulppePF","https://bit.ly/StanbicIBTCSustainabilityWebinar, https://twitter.com/StanbicIBTC/status/1585180103595655171/photo/1","1,101","1,101","330,582",1.63%,18,5,5,4.0,1,0%,0.0,8,8,2,0.0,2,4.0,0,0.0,0.0,0.0,0.0,0.0,,,2,
10/25/2022 7:04 pm,1584969063494782997,Twitter,Tweet,Video,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1584969063494782997,"Why settle for just enough when you can get more, in dollars? 💰 
Visit https://t.co/k0iiEGzohu now to invest in the Stanbic IBTC Dollar Fund.
#InvestForMore
#GoForIt
#ITCANBE https://t.co/wzFZMnaGuH","https://bit.ly/StanbicIBTCAssetManagement, https://twitter.com/StanbicIBTC/status/1584969063494782997/video/1","1,023","1,023","333,487",4.3%,44,4,4,7.0,0,0.68%,7.0,26,33,10,4.0,11,1.0,0,0.0,0.0,0.0,0.0,0.0,,118,118,"Asset Management Brand Campaign, Weekly Wealth Posts"
10/25/2022 5:15 pm,1584941621312999425,Twitter,Tweet,Photo,'@StanbicIBTC,Blessing Ubah,https://twitter.com/StanbicIBTC/status/1584941621312999425,"We can repair our planet and make it sustainable for the next generation, one tree at a time. 
Plant a tree today.
#ITCANBE https://t.co/TJiZAshiJp",https://twitter.com/StanbicIBTC/status/1584941621312999425/photo/1,"1,159","1,159","331,176",3.19%,37,17,17,4.0,3,,,13,13,7,1.0,1,4.0,0,0.0,0.0,0.0,0.0,0.0,,,7,
10/25/2022 4:25 pm,1584929028645048322,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1584929028645048322,"Looking for a great way to invest? With the FGN Bonds, you are sure of competitive returns.​
Send an email to CallMe@stanbicibtc.com to get started.​​
#ITCANBE https://t.co/SDgKagfhFG",https://twitter.com/StanbicIBTC/status/1584929028645048322/photo/1,"1,186","1,186","329,236",2.11%,25,9,9,3.0,0,,,13,13,3,0.0,8,2.0,0,0.0,0.0,0.0,0.0,0.0,,,3,CIB Posts
10/25/2022 3:56 pm,1584921819634622464,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1584921819634622464,"Receive payments the secure way without hassle. Sign up for Stanbic IBTC PrimePay now on https://t.co/ArKzKx8oSs 
#ITCANBE https://t.co/OFRyFkLxq8","https://bit.ly/PrimePayStanbicIBTC, https://twitter.com/StanbicIBTC/status/1584921819634622464/photo/1",775,775,"329,232",3.1%,24,7,7,3.0,0,0.26%,2.0,12,14,7,0.0,2,3.0,0,0.0,0.0,0.0,0.0,0.0,,,7,"BCC, BCC Digital Lending"
10/25/2022 9:07 am,1584819006954954759,Twitter,Tweet,Video,'@StanbicIBTC,Blessing Ubah,https://twitter.com/StanbicIBTC/status/1584819006954954759,"Quick reminder; Giving up now is not an option. You can do this. #GoForIt 💪🏾
#ITCANBE https://t.co/i88tpRdf8o",https://twitter.com/StanbicIBTC/status/1584819006954954759/video/1,"1,256","1,256","329,207",2.63%,33,7,7,6.0,0,,,20,20,9,1.0,7,3.0,0,0.0,0.0,0.0,0.0,1.0,,144,144,
10/24/2022 6:00 pm,1584590582080540672,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1584590582080540672,"More discounts, just because #Umatter to us!​
Let’s show you how much we care by providing you with great discounts while you shop.​ 
Visit https://t.co/0DQggBOHhi to learn more.​
#ITCANBE https://t.co/vXJ6xSZhs3","https://loyalty.stanbicibtcpension.com/, https://twitter.com/StanbicIBTC/status/1584590582080540672/photo/1",910,910,"329,193",2.2%,20,5,5,3.0,0,0.22%,2.0,10,12,5,0.0,2,3.0,0,0.0,0.0,0.0,0.0,0.0,,,5,Pension Loyalty Campaign
10/24/2022 4:41 pm,1584570840678825985,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1584570840678825985,"A new and improved gateway to the stock market is coming.
Are you ready? 😎
#StartWithZero
#ITCANBE https://t.co/iop3Vi0OdC",https://twitter.com/StanbicIBTC/status/1584570840678825985/photo/1,"1,852","1,852","329,219",2.59%,48,15,15,7.0,1,,,25,25,3,1.0,19,2.0,0,0.0,0.0,0.0,0.0,0.0,,,3,CIB Posts
10/24/2022 12:30 pm,1584507504586739713,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1584507504586739713,"May the celebration of this Diwali mark increased prosperity and progress in all your endeav​​ours. 
Happy Diwali from your Trusted Partner.
#ITCANBE https://t.co/Sr8DYtKGIj",https://twitter.com/StanbicIBTC/status/1584507504586739713/photo/1,939,939,"334,482",2.24%,21,7,7,4.0,2,,,8,8,1,0.0,3,4.0,0,0.0,0.0,0.0,0.0,0.0,,,1,
10/24/2022 12:01 pm,1584500363776122880,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1584500363776122880,"We are back with the Stanbic IBTC University Scholarship for the year 2022!
Stay tuned for more.
#StanbicIBTCScholarship
#ITCANBE https://t.co/R0G2oxaf7i",https://twitter.com/StanbicIBTC/status/1584500363776122880/photo/1,"1,560","1,560","329,863",5.06%,79,17,17,4.0,5,,,53,53,13,11.0,14,15.0,0,0.0,0.0,0.0,0.0,0.0,,,13,Stanbic IBTC University Scholarship
10/24/2022 11:53 am,1584498225603805185,Twitter,Tweet,Video,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1584498225603805185,"Quick reminder; Giving up now is not an option. You can do this. #GoForIt  💪💪

#PowerUpMonday
#ITCANBE
#mondaythoughts https://t.co/lnKUQY3z1J",https://twitter.com/StanbicIBTC/status/1584498225603805185/video/1,,,"329,156",,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 5:45 pm,1584224386873462789,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1584224386873462789,"Get any agricultural equipment with 10% down payment.
Visit https://t.co/4VoAy2JXMy to choose Stanbic IBTC as your growth partner today
#GoForGrowth
#ITCANBE https://t.co/jhUuug19ef","https://bit.ly/StanbicIBTCBCCThematicCampaign, https://twitter.com/StanbicIBTC/status/1584224386873462789/photo/1","1,127","1,127","330,471",2.31%,26,6,6,1.0,1,0.18%,2.0,16,18,4,0.0,9,3.0,0,0.0,0.0,0.0,0.0,0.0,,,4,"BCC, BCC Thematic Campaign"
10/22/2022 10:53 am,1583758315519369216,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1583758315519369216,"We believe in the strength of your business goals and with the Stanbic IBTC uncollateralized loans you can bring them to reality.
Visit https://t.co/4VoAy2JXMy to get started now.
#GoForGrowth
#ITCANBE https://t.co/Z3KvhgeR4r","https://bit.ly/StanbicIBTCBCCThematicCampaign, https://twitter.com/StanbicIBTC/status/1583758315519369216/photo/1","1,158","1,158","331,062",4.15%,48,10,10,5.0,4,0.69%,8.0,21,29,11,0.0,8,2.0,0,0.0,0.0,0.0,0.0,0.0,,,11,"BCC, BCC Thematic Campaign"
10/21/2022 8:15 pm,1583537433664454658,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1583537433664454658,"Whoever you choose as a business ally today will determine how well your business does tomorrow. Would you not want to partner with the best?
Visit https://t.co/4VoAy2JXMy
to get started now.
#GoForGrowth
#ITCANBE https://t.co/nMGkrqTHNT","https://bit.ly/StanbicIBTCBCCThematicCampaign, https://twitter.com/StanbicIBTC/status/1583537433664454658/photo/1","1,115","1,115","330,756",4.13%,46,7,7,6.0,2,0.54%,6.0,25,31,5,1.0,15,4.0,0,0.0,0.0,0.0,0.0,0.0,,,5,"BCC, BCC Thematic Campaign"
10/21/2022 8:13 pm,1583537056294526976,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1583537056294526976,"Whoever you choose as a business ally today will determine how well your business does tomorrow. Would you not want to partner with the best?
Visit https://t.co/4VoAy2JXMy to get started now.
#GoForIt
#ITCANBE https://t.co/KXl28EyztX","https://bit.ly/StanbicIBTCBCCThematicCampaign, https://twitter.com/StanbicIBTC/status/1583537056294526976/photo/1",,,"329,123",,,,,,,,,,,,,,,,,,,,,,,,BCC Thematic Campaign
10/20/2022 1:01 pm,1583065852974596096,Twitter,Tweet,Text,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1583065852974596096,"What would better facilitate business growth in Nigeria?

#GoForGrowth
#ITCANBE",,"1,392","1,392","330,385",6.47%,90,3,3,6.0,1,,,16,16,,0.0,13,3.0,64,0.0,0.0,0.0,0.0,0.0,,,,
10/19/2022 5:38 pm,1582773127192641541,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1582773127192641541,"As the pioneer custody business and largest custodian of non-pension assets in Nigeria, we combine decades of experience with innovation to provide world-class safekeeping, trade settlements and security lending services. https://t.co/kESo5MWA0Q",https://twitter.com/StanbicIBTC/status/1582773127192641541/photo/1,"1,611","1,611","334,324",2.61%,42,8,8,10.0,2,,,22,22,5,,5,12.0,0,0.0,0.0,0.0,0.0,0.0,,,5,"CIB Brand Campaign, CIB Posts"
10/19/2022 11:00 am,1582672920056238082,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1582672920056238082,"Another man keeps the finances in check, that is how business is done.
Visit https://t.co/4VoAy2rOyq
to get started now.
#GoForGrowth
#ITCANBE https://t.co/QTVyHP2r7u","https://bit.ly/StanbicIBTCBCCThematicCampaign, https://twitter.com/StanbicIBTC/status/1582672920056238082/photo/1","1,000","1,000","330,315",4.6%,46,5,5,4.0,1,0.5%,5.0,31,36,6,1.0,18,6.0,0,0.0,0.0,0.0,0.0,0.0,,,6,"BCC, BCC Thematic Campaign"
