Date,Content Type,Sent by,Post,Impressions,Reach,Organic Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Reactions,Likes,Comments,Saves
2020-12-01 07:00:00,Photo,Blessing Ubah,"Welcome to December!!
The month of giving. 
We hope your dreams come true.
#December
#NewMonth",2487.0,2258.0,2258.0,3.26,3.59,81.0,71.0,71.0,6.0,4.0
2020-08-10 10:00:00,Photo,Aramide Salami,"If you don’t try, you may never find out the amazing things you are capable of.
Make a commitment this week to try new things.

#MotivationMonday
#PowerUpMonday
#ItCanBe",2453.0,2258.0,2258.0,2.41,2.61,59.0,51.0,51.0,3.0,5.0
2020-02-22 10:00:00,Photo,Aramide Salami,Your hero is here again! Dial *909*000*REFCODE# to make payments.,2428.0,2258.0,2258.0,2.8,3.01,68.0,64.0,64.0,3.0,1.0
2023-03-16 17:25:00,Photo,Blessing Ubah,"Access your pension with ease!
To get started, download the Stanbic IBTC Super App today.

#ITCANBE",2484.0,2255.0,2255.0,2.78,3.06,69.0,45.0,45.0,18.0,6.0
2023-02-19 10:59:00,Photo,Blessing Ubah,"Make payments with the Stanbic IBTC @easewallet. Download the Super App today to get started.​
#ITCANBE",2483.0,2255.0,2255.0,2.94,3.24,73.0,36.0,36.0,34.0,3.0
2022-09-28 19:48:00,Photo,Blessing Ubah,"How well do you know your roots? 
Comment how you say “independence” in your native language.
#NigeriaAt62
#ITCANBE",2520.0,2255.0,2255.0,2.82,3.15,71.0,35.0,35.0,35.0,1.0
2021-10-25 09:00:00,Photo,Blessing Ubah,"Isn't it nice to know that today is a new day with no mistakes in it yet?

Here is a chance to try again, you’ve got this!

#PowerUpMonday
#MotivationMonday 
#ITCANBE",2444.0,2255.0,2255.0,2.58,2.79,63.0,45.0,45.0,16.0,2.0
2019-11-15 14:50:00,Carousel,Aramide Salami,Here are more pictures from the FMDQ Gold awards. #NeverStop winning! #FlashbackFriday,3248.0,2255.0,2255.0,4.56,6.56,148.0,142.0,142.0,5.0,1.0
2023-04-07 07:24:00,Photo,Blessing Ubah,"May the restored faith of this #GoodFriday stay with you and your loved ones. ​
#TGIF ​
#ITCANBE",2377.0,2252.0,2252.0,4.46,4.71,106.0,92.0,92.0,3.0,11.0
2022-08-15 08:48:00,Carousel,Blessing Ubah,"A big congratulations to the July Reward4Saving promo prize winners!
E fit  be you next time! 😎
Don't want to miss out on getting rewarded for saving?
Simply deposit N10,000 in a new or existing savings or @ease wallet account to qualify!

#Reward4Saving2
#ITCANBE",2826.0,2252.0,2252.0,2.3,2.89,65.0,50.0,50.0,14.0,1.0
2022-06-12 08:00:00,Photo,Blessing Ubah,"With determination and resilience, anything we put our minds to, CAN BE.
Happy Democracy Day Nigeria!
🇳🇬 🦅
#GoForIt
#ITCANBE",2430.0,2252.0,2252.0,2.06,2.22,50.0,45.0,45.0,5.0,0.0
2021-07-10 17:30:00,Photo,Kemi Amoo,"Sustainable Development Goal (SDG) 4 is focused on ensuring inclusive quality education and promoting lifelong learning opportunities for all. Visit the link in our bio and click ‘Sustainability Saturday’ to know more about SDG 4.

 #SDG4
#QualityEducation
#SustainabilitySaturday",2484.0,2252.0,2252.0,2.21,2.44,55.0,41.0,41.0,13.0,1.0
2020-09-18 09:15:00,Photo,Other,"With our advisory services, we can help you manage your business acquisitions and corporate restructuring with ease. 

Send an email to IBenquiries@stanbicibtc.com for more details

#ItCanBe",2395.0,2252.0,2252.0,2.59,2.75,62.0,59.0,59.0,0.0,3.0
2020-02-26 18:11:00,Photo,Other,Need details on what it takes to access the Creative Industry Financing Initiative(CIFI) loans? Visit our booth at the Social Media Week and we can help you get started. #SMWStanbicIBTC,2459.0,2252.0,2252.0,2.48,2.71,61.0,57.0,57.0,2.0,2.0
2019-12-26 17:00:00,Photo,Aramide Salami,Call us on 01 422 8855 or email ibenquiries@stanbicibtc.com to help you make the right decisions on your business acquisitions or restructuring. #StanbicIBTC,2482.0,2252.0,2252.0,2.62,2.89,65.0,62.0,62.0,0.0,3.0
2019-10-10 17:00:00,Photo,Aramide Salami,"Another way we help move Nigeria forward. 
For more information on our project finance offerings, please call 01 422 8855 or email IBenquiries@stanbicibtc.com. #MovingForward",2879.0,2252.0,2252.0,3.47,4.44,100.0,98.0,98.0,0.0,2.0
2023-02-13 08:26:00,Photo,Other,"#Repost @oluwaseyi4life 
• • • • • •
Life hasn't been easy when the kids are very young, times the sun heat us hard on the road, days rain beats us heavily but thank God my most adorable husband didn't relent as we decide to save to get our family car using our bank @stanbicibtc the only bank that makes dream come true. Am glad my husband and I got to achieve our aim through saving in @StanbicIBTC . Today I appreciate you my love for being there always for me and our children. You make me feel happy and fulfilled.
Love you always sweetheart 💙
#LoveWithStanbicIBTC #GoForLove #ITCanBe
@stanbicibtc",2431.0,2249.0,2249.0,1.52,1.65,37.0,34.0,34.0,2.0,1.0
2021-12-29 08:30:00,Photo,Blessing Ubah,"All those long periods of hustle as an Stanbic IBTC @ease agent is about to pay off. 
Here is the chance to win big in the @easeagent Reward Promo today when you sign up as an @easeagent or as an existing agent.
For more details, call 01 422 909 or email ease@stanbicibtc.com.
#ateaseAgentReward
#ITCANBE",2349.0,2249.0,2249.0,2.43,2.53,57.0,49.0,49.0,8.0,0.0
2021-06-30 17:30:00,Photo,Kemi Amoo,"Sometimes it can be hard to tell if something is a scam or not. Here are a few tips to help keep you scam aware.
#ScamAlert
#ITCANBE",2442.0,2249.0,2249.0,2.13,2.31,52.0,37.0,37.0,12.0,3.0
2021-03-20 12:09:00,Carousel,Other,"This one is for the ladies!
Guys, you can chip in your comments too 😄
All 3 or just 1, which of these actually ‘Restricts Airflow’ when adorned for an outing?

#Owambe
#Nigerianweddings
#ITCANBE",2685.0,2249.0,2249.0,3.02,3.6,81.0,72.0,72.0,8.0,1.0
2020-07-22 18:00:00,Photo,Aramide Salami,"Get access to your investment portfolio, anywhere and anytime you want. Try it today, click the link in our bio to download the Super App. 

#LikeAHero #APPyness",2460.0,2249.0,2249.0,2.68,2.93,66.0,60.0,60.0,2.0,4.0
2020-04-29 09:00:00,Photo,Aramide Salami,Renew your data subscription when you dial *909*8# and stay in touch with family and friends. #StanbicIBTC #StaySafe,2491.0,2249.0,2249.0,2.85,3.16,71.0,69.0,69.0,1.0,1.0
2020-02-03 10:04:00,Photo,Aramide Salami,Don’t let your mistakes stop you from moving forward. #PowerUpMonday #MotivationMonday,2463.0,2249.0,2249.0,4.3,4.71,106.0,76.0,76.0,27.0,3.0
2022-02-18 09:28:00,Photo,Blessing Ubah,"A suspended lake is a lake on top of a mountain, and Nigeria is blessed with one of the two suspended lakes in the world! 
Rumour has it that water from the lake, when used to bathe can cure ailments.
Have you visited the Iyake Lake before? 
Share your experience with us. 

#ITCANBE
#funfact",2456.0,2246.0,2246.0,1.95,2.14,48.0,39.0,39.0,7.0,2.0
2022-01-12 15:46:00,Photo,Other,"Focus on what matters while our insurance covers the rest. #GoForGold Nigeria!

#AFCON2021 
#GoForIt 
#ITCANBE",2443.0,2246.0,2246.0,3.4,3.7,83.0,81.0,81.0,2.0,0.0
2021-08-11 16:58:00,Photo,Blessing Ubah,"Don't miss Business Express on 98.1 Smooth FM this Thursday at 6:30 am with Dele Akintola, Head, Sub-Saharan Africa Equity Sales, Stanbic IBTC Stockbrokers, for more capital market updates and business news on Smooth FM 98.1's Business Express.
#ITCANBE",2373.0,2246.0,2246.0,1.77,1.87,42.0,38.0,38.0,3.0,1.0
2020-07-29 10:00:00,Photo,Aramide Salami,"Join Toyin Ibitoye as he will be discussing how to navigate media relations in sports. Click the link in our bio to register for free. 

#HiFL2020 
#HiFLStanbicIBTC",2420.0,2246.0,2246.0,2.11,2.27,51.0,33.0,33.0,15.0,3.0
2020-06-09 11:00:00,Photo,Aramide Salami,"Your password should be as private as your toothbrush, protect it, and don’t share it with anyone. Call 0700 909 909 909 or email CustomerCareNigeria@stanbicibtc.com for more details. #MoneySafe",2519.0,2246.0,2246.0,2.46,2.76,62.0,56.0,56.0,5.0,1.0
2020-04-21 19:36:00,Carousel,Other,Thank you for joining the Blue Talks webinar on Staying Cyber secure. Here are some of the highlights.,2999.0,2246.0,2246.0,2.7,3.61,81.0,73.0,73.0,6.0,2.0
2020-01-02 11:00:00,Photo,Aramide Salami,"We can help your business thrive, with us in your corner. Call 01 422 8855 or email Ibenquiries@stanbicibtc.com to learn more.",2450.0,2246.0,2246.0,2.94,3.21,72.0,57.0,57.0,11.0,4.0
2021-09-21 08:14:00,Photo,Blessing Ubah,"Do not share your OTP or account password with anyone as we will never call you to ask for such.
Stay #MoneySafe
#ITCANBE",2393.0,2243.0,2243.0,2.55,2.72,61.0,55.0,55.0,6.0,0.0
2020-06-21 17:00:00,Photo,Aramide Salami,Music makes the world go round and makes life fun. Happy #WorldMusicDay,2468.0,2243.0,2243.0,2.88,3.17,71.0,59.0,59.0,11.0,1.0
2020-06-10 22:24:00,Carousel,Other,"The Stanbic IBTC Ethical Fund (SIEF) is a fund that follows a socially responsible approach to investing and excludes investments in Breweries and Tobacco sectors of The Nigerian Stock Exchange. 
Interesting fact: The Stanbic IBTC Ethical Fund (SIEF) is the first Ethical fund to be launched in the history of the Nigerian capital market. 
Here are some benefits of investing in the Stanbic IBTC Ethical Fund. 
With just N5000, you can get started with investing in the Stanbic IBTC Ethical Fund and you can also make subsequent investments of N5000.

Don’t forget to #StaySafe and follow basic protective measures like maintaining social distancing, not going out without a mask and washing and sanitizing your hands regularly. #WealthWednesday #NeverStopInvesting",2895.0,2243.0,2243.0,3.52,4.55,102.0,88.0,88.0,9.0,5.0
2019-12-30 16:00:00,Photo,Aramide Salami,What is top on your New Year resolution list? Share with us! #Aspirations #Goals #StanbicIBTC,2369.0,2243.0,2243.0,2.83,2.99,67.0,59.0,59.0,6.0,2.0
2022-12-24 10:00:00,Photo,Blessing Ubah,"It is Christmas eve! 🎄
Without cheating, type in the complete lyrics in the comments.

#ITCANBE",2441.0,2240.0,2240.0,2.5,2.72,61.0,47.0,47.0,13.0,1.0
2021-10-26 17:47:00,Photo,Blessing Ubah,"How does the Africa China Trade Solutions help businesses in Africa connect to the China market? 

Listen to Luthando Vuba as he shared insights at the 2021 ACTS webinar on this and more.
Watch the replay here - bit.ly/ACTSWebinarReplay to know more.

You can also call 01 422 0006 or send an email to africachinabankingcentre@stanbicibtc.com to begin.

#ITCANBE",2433.0,2240.0,2240.0,2.71,2.95,66.0,37.0,37.0,28.0,1.0
2022-07-03 13:05:00,Photo,Blessing Ubah,"Close your eyes and imagine yourself in the next 20 years, on your own private island, living the life of your dreams….​
Now open your eyes and start building your wealth by investing now.​
#FinancialTip
#ITCANBE",2664.0,2237.0,2237.0,3.04,3.62,81.0,74.0,74.0,6.0,1.0
2022-04-02 07:00:00,Photo,Blessing Ubah,"May the blessings that come with the season rest upon you on your loved ones.
Ramadan Kareem.
#Ramdan2022
#ITCANBE",2333.0,2237.0,2237.0,3.17,3.31,74.0,68.0,68.0,3.0,3.0
2021-12-03 04:52:00,Photo,Blessing Ubah,"As we look forward to a new year, let’s celebrate our wins and the beautiful moments we created this year.
Share with us in the comments
#ITCANBE",2447.0,2237.0,2237.0,2.66,2.91,65.0,45.0,45.0,19.0,1.0
2021-06-10 10:29:00,Photo,Kemi Amoo,"We are pleased to announce that Stanbic IBTC Bank has been named the Best Sub-Custodian Bank in Nigeria for the 10th consecutive time by the Global Finance Magazine at their 19th Annual Best Sub-Custodian Bank 2021 Awards! 

We say thank you to our esteemed clients for letting us be your strategic growth partner.

This win is for all of us.

#ITCANBE",2409.0,2237.0,2237.0,3.78,4.07,91.0,71.0,71.0,20.0,0.0
2020-05-06 10:22:00,Photo,Other,"What are the impacts of COVID-19 on corporate institutions? Join Olu Delano (Head Client Coverage, Stanbic IBTC), Mobolaji Sanni – (Head, Telecom Media & Technology Sector, Client Coverage) and Joyce Dimkpa (Head, Oil & Gas Sector, Client Coverage) as they discuss sector insights. To watch, click the link in our bio. #BlueTalks",2464.0,2237.0,2237.0,3.45,3.8,85.0,81.0,81.0,3.0,1.0
2020-02-26 21:42:00,Photo,Other,"You deserve to be pampered! Enjoy 20% discount when you use your Stanbic IBTC debit card at Radisson Blu Hotel, Ikeja. Call 0700909909909 or email customercarenigeria@stanbicibtc.com for more information.",2478.0,2237.0,2237.0,2.3,2.55,57.0,54.0,54.0,2.0,1.0
2022-09-07 15:24:00,Video,Other,Reward4Saving August live draw.,2458.0,2234.0,2234.0,4.11,4.52,101.0,73.0,73.0,26.0,2.0
2020-01-21 15:39:00,Photo,Other,"Do you have an RSA account? Update your data easily by visiting bit.ly/DataRecapture
#HappenToLife",2463.0,2234.0,2234.0,3.05,3.36,75.0,67.0,67.0,5.0,3.0
2019-11-10 10:20:00,Photo,Other,"credit: @woleoluduro... Crew
#Together4ALimb
#stanbicibtc",2628.0,2234.0,2234.0,2.89,3.4,76.0,75.0,75.0,0.0,1.0
2022-02-24 11:26:00,Video,Aramide Salami,"Be sure to join our masterclass sessions as we discuss ‘Business Financing for Young Entrepreneurs’.
Visit https://bit.ly/StanbicIBTCAfricaNXT2022MasterclassSession to register now. 
#AFRICANXT
#ITCANBE",2364.0,2231.0,2231.0,2.5,2.64,59.0,40.0,40.0,14.0,5.0
2020-09-14 15:00:00,Photo,Blessing Ubah,"Do you know your account Officer?
You can connect with him or her by getting their details on the Stanbic IBTC Internet Banking platform.
To access the Stanbic IBTC Internet Banking platform, please visit our website by clicking the link in our bio. 
#ItCanBe",2399.0,2231.0,2231.0,2.71,2.91,65.0,63.0,63.0,1.0,1.0
2020-12-30 13:00:00,Photo,Blessing Ubah,"Having a financial plan for the new year will help you make the right decisions on how to spend, save and invest your money in the new year.

#FinancialTip
#ITCANBE",2430.0,2228.0,2228.0,2.14,2.33,52.0,44.0,44.0,6.0,2.0
2020-09-14 09:00:00,Photo,Blessing Ubah,"It’s a new week, get into it like a hero.
#ItCanBe
#PowerUpMonday",2389.0,2228.0,2228.0,2.8,3.01,67.0,64.0,64.0,0.0,3.0
2020-05-21 15:01:00,Photo,Aramide Salami,There is a new super hero in town. Watch this space for more details. #LikeAHero,2398.0,2228.0,2228.0,2.84,3.05,68.0,67.0,67.0,1.0,0.0
2019-10-08 18:59:00,Photo,Aramide Salami,"If you want the best for your community, here’s an opportunity to show it. Click the link in our bio to nominate them for a CSI project. #StanbicIBTC30at30",2875.0,2228.0,2228.0,4.1,5.3,118.0,92.0,92.0,23.0,3.0
2022-01-10 17:19:00,Photo,Blessing Ubah,"More money or the job of your dreams.
What’s it going to be?
Let's hear your thoughts in the comments.
ITCANBE",2354.0,2225.0,2225.0,2.46,2.61,58.0,47.0,47.0,10.0,1.0
2021-05-20 13:16:00,Photo,Kemi Amoo,"Writing your Will is the responsible thing to do no matter your age or income. A Will ensures where your assets go after demise.

Visit link in our bio and click on 'Enquiries' to know more about our Will Services. 

#Wills
#ITCANBE",2312.0,2225.0,2225.0,2.55,2.65,59.0,56.0,56.0,3.0,0.0
2020-09-28 11:00:00,Photo,Other,"If what you desire is a platform that showcases financial services, solutions, opportunities and resources to help move you and your business from where you are to where you want to be, you have come to the right place. 

With us, IT CAN BE. 

Click the link in our bio follow our LinkedIn page.

#ItCanBe",2382.0,2225.0,2225.0,1.76,1.89,42.0,38.0,38.0,4.0,0.0
2022-10-12 13:00:00,Photo,Sophia Amuka,"Nigeria is our home and we drive her growth.
We are pleased to announce that we are proud sponsors of the 2022 Lagos Farm Fair. Join us as we champion a brighter future for Nigerian farmers.
Venue: Police College Grounds, 8a Oba Akinjobi way, Ikeja GRA.
Time: 9am

#ITCANBE",2443.0,2222.0,2222.0,1.96,2.16,48.0,40.0,40.0,7.0,1.0
2022-06-22 13:12:00,Photo,Other,"Tune in to the Business Express show on Smooth FM 98.1 tomorrow morning, to join Abisola as she shares important updates in the Nigerian capital market.
Visit the link in our bio and click 9n 'Stanbic IBTC Capital Market Updates' to listen live.
#ITCANBE",2392.0,2222.0,2222.0,1.59,1.71,38.0,22.0,22.0,15.0,1.0
2022-04-29 14:01:00,Photo,Blessing Ubah,"Be intentional with your finances this quarter.
Got more tips? Share with us.
#PersonalFinanceTip
#ITCANBE",2384.0,2222.0,2222.0,2.64,2.84,63.0,48.0,48.0,5.0,10.0
2022-01-15 08:23:00,Photo,Blessing Ubah,"Today, we remember the gallant fallen heroes that laid down their lives for the unity of our fatherland.
#ArmedForcesRemembranceDay2022
#ITCANBE",2319.0,2222.0,2222.0,3.06,3.2,71.0,66.0,66.0,3.0,2.0
2021-06-29 10:00:00,Photo,Kemi Amoo,"Don’t give up, It’s just half-time.
You can still reach your goals.

#ITCANBE",2382.0,2222.0,2222.0,3.61,3.87,86.0,71.0,71.0,14.0,1.0
2021-02-14 21:13:00,Photo,Blessing Ubah,"Show your loved ones some affection this season with a mutual fund gift.

Ready to gift them? 

Click here to start - http://bit.ly/StanbicIBTCMutualFundsValentine

#StanbicIBTCValentine

#ITCANBE",2310.0,2222.0,2222.0,2.38,2.48,55.0,50.0,50.0,3.0,2.0
2020-12-23 19:19:00,Photo,Blessing Ubah,"Bank on the go this season with our quick service options.😉

Visit https://bit.ly/StanbicIBTCQuickService to get started.

#ITCANBE",2503.0,2222.0,2222.0,2.2,2.48,55.0,53.0,53.0,1.0,1.0
2020-08-15 10:01:00,Photo,Other,"With an Education Trust, you can put funds away in advance to send them back to school with ease. 

Call us on 01 270 6800 or email SITLagency@stanbicibtc.com to get started. 

#ItCanBe",2392.0,2222.0,2222.0,2.76,2.97,66.0,60.0,60.0,4.0,2.0
2021-06-11 12:30:00,Photo,Kemi Amoo,"The rains have come ☔ !
Here are some tips to help you stay well this season.",2336.0,2219.0,2219.0,2.1,2.21,49.0,45.0,45.0,1.0,3.0
2020-11-12 10:19:00,Photo,Blessing Ubah,"Let’s take a little breather shall we?
Did you play this game growing up? 
Tell us the name of the game…. and no, we don’t mean X and O 😄

#ThrowbackThursday
#ITCANBE",2346.0,2219.0,2219.0,2.22,2.34,52.0,49.0,49.0,2.0,1.0
2020-02-18 11:00:00,Photo,Aramide Salami,Stanbic IBTC Education Trust (SET) is here to get your little angels #SET for the future. Call 01 270 6800 or email SITLAgency@stanbicibtc.com today.,2386.0,2219.0,2219.0,4.15,4.46,99.0,96.0,96.0,0.0,3.0
